# MIMDAS data for Block1
# Date 05/05/2021, 15:29:25
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R19       -890.2         594.3           5.0    2.119431e-02  -7.257481e-04   1.060337e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R20       -790.2         594.3           5.0    1.119255e-02  -3.230051e-04   5.598605e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R21       -690.2         594.3           5.0    1.352309e-02  -5.986370e-04   6.768168e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R22       -590.2         594.3           5.0    8.342027e-03  -3.504909e-04   4.174693e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R23       -490.2         594.3           5.0    9.564075e-03  -3.402534e-04   4.785063e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R24        -90.2         594.3           5.0   -3.138615e-03   8.111372e-05   1.569831e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R25          9.8         594.3           5.0   -4.107223e-03   1.450820e-04   2.054893e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R26        109.8         594.3           5.0   -9.779001e-03   4.333722e-04   4.894299e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R27      -1190.2         794.3           5.0   -4.301877e-03   1.227687e-04   2.151814e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R28      -1090.2         794.3           5.0   -3.120241e-02   1.067258e-03   1.561033e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R29       -990.2         794.3           5.0   -2.878881e-02   9.320538e-04   1.440195e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R30       -890.2         794.3           5.0   -2.554368e-02   8.429817e-04   1.277879e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R31       -790.2         794.3           5.0   -1.669908e-02   7.147237e-04   8.357183e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R32       -690.2         794.3           5.0   -1.079557e-02   5.062942e-04   5.403718e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R33       -590.2         794.3           5.0   -5.781169e-03   2.134814e-04   2.892555e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R34       -490.2         794.3           5.0   -8.368121e-03   3.275174e-04   4.187264e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R35       -390.2         794.3           5.0   -1.666124e-01   4.015604e-03   8.333038e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R36       -190.2         794.3           5.0    2.798514e-02  -1.123713e-03   1.400384e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R37        -90.2         794.3           5.0    2.144267e-02  -7.829789e-04   1.072848e-03
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R38          9.8         794.3           5.0    9.538721e-03  -3.817790e-04   4.773179e-04
  1.024000e+01       -290.2         794.3           5.0           B1F00T00R39        109.8         794.3           5.0    1.174845e-02  -4.111833e-04   5.877820e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R00      -1290.2         394.3           5.0   -7.701012e-03   2.638122e-04   3.852764e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R01      -1190.2         394.3           5.0   -1.475151e-02   5.109413e-04   7.380179e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R02      -1090.2         394.3           5.0   -1.839753e-02   6.387633e-04   9.204306e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R03       -990.2         394.3           5.0   -3.188094e-02   1.064141e-03   1.594935e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R04       -890.2         394.3           5.0   -1.271112e-02   3.509173e-04   6.357983e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R05       -790.2         394.3           5.0   -8.358672e-03   2.567916e-04   4.181308e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R06       -690.2         394.3           5.0   -1.502325e-02   5.913504e-04   7.517443e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R07       -590.2         394.3           5.0   -6.916235e-03   2.535988e-04   3.460441e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R08       -490.2         394.3           5.0   -7.203577e-03   2.761638e-04   3.604435e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R09       -390.2         394.3           5.0   -6.831312e-03   1.933566e-04   3.417024e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R10       -290.2         394.3           5.0   -6.361076e-03   1.338136e-04   3.181242e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R11       -190.2         394.3           5.0   -1.534929e-02   2.214302e-04   7.675446e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R12        -90.2         394.3           5.0   -5.147713e-03   2.489424e-04   2.576864e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R13          9.8         394.3           5.0   -1.191767e-02   4.973803e-04   5.964022e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R14        109.8         394.3           5.0   -6.269989e-02   2.082077e-03   3.136723e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R15        159.8         494.3           5.0    8.019716e-02  -6.134349e-04   4.009976e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R16      -1340.2         694.3           5.0    2.676135e-03  -4.545721e-05   1.338260e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R17      -1290.2         594.3           5.0    3.712794e-03  -1.168786e-04   1.857317e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R18      -1190.2         594.3           5.0    7.280869e-03  -2.408354e-04   3.642425e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R19      -1090.2         594.3           5.0    2.232291e-02  -7.870910e-04   1.116839e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R20       -990.2         594.3           5.0    2.831077e-02  -9.387112e-04   1.416317e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R21       -890.2         594.3           5.0    1.774547e-02  -5.705751e-04   8.877318e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R22       -790.2         594.3           5.0    9.389006e-03  -2.661557e-04   4.696389e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R23       -690.2         594.3           5.0    1.141688e-02  -4.724995e-04   5.713328e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R24       -590.2         594.3           5.0    6.913121e-03  -2.682062e-04   3.459161e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R25       -490.2         594.3           5.0    7.295808e-03  -2.425489e-04   3.649919e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R26       -190.2         594.3           5.0    1.005214e-02  -1.358769e-04   5.026530e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R27        -90.2         594.3           5.0    1.997414e-02  -2.909105e-04   9.988128e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R28          9.8         594.3           5.0    3.536403e-02  -1.036094e-03   1.768960e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R29        109.8         594.3           5.0    1.167979e-01  -2.480811e-03   5.841213e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R30      -1290.2         794.3           5.0   -1.380978e-03   3.880562e-05   6.907614e-05
  1.024000e+01        309.8         394.3           5.0           B1F00T01R31      -1190.2         794.3           5.0   -3.649536e-03   1.007073e-04   1.825463e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R32      -1090.2         794.3           5.0   -2.587637e-02   8.718350e-04   1.294553e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R33       -990.2         794.3           5.0   -2.394904e-02   7.450422e-04   1.198031e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R34       -890.2         794.3           5.0   -2.107634e-02   6.747547e-04   1.054357e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R35       -790.2         794.3           5.0   -1.330811e-02   5.417929e-04   6.659566e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R36       -690.2         794.3           5.0   -8.658491e-03   3.978762e-04   4.333814e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R37       -590.2         794.3           5.0   -4.380688e-03   1.309623e-04   2.191322e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R38       -490.2         794.3           5.0   -5.124617e-03   2.017042e-04   2.564292e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R39       -390.2         794.3           5.0   -5.691112e-03   1.780319e-04   2.846948e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R40       -290.2         794.3           5.0   -6.413441e-03   1.468292e-04   3.207561e-04
  1.024000e+01        309.8         394.3           5.0           B1F00T01R41       -190.2         794.3           5.0   -2.414020e-02   5.978686e-04   1.207380e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R42        -90.2         794.3           5.0   -6.412076e-02   1.702926e-03   3.207169e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R43          9.8         794.3           5.0   -4.843706e-02   1.229641e-03   2.422633e-03
  1.024000e+01        309.8         394.3           5.0           B1F00T01R44        109.8         794.3           5.0   -6.575709e-02   1.766307e-03   3.289040e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R00      -1190.2         394.3           5.0    5.267918e-01  -5.323210e-03   2.634094e-02
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R01      -1090.2         394.3           5.0    1.709497e-01   5.495501e-04   8.547527e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R02       -990.2         394.3           5.0    2.787543e-01  -2.994284e-03   1.393852e-02
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R03       -890.2         394.3           5.0    8.084873e-02  -4.472766e-04   4.042498e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R04       -790.2         394.3           5.0    4.896588e-02  -3.372772e-04   2.448352e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R05       -690.2         394.3           5.0    2.183909e-02  -8.772932e-04   1.092835e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R06       -590.2         394.3           5.0    9.290223e-03  -3.114503e-04   4.647721e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R07       -490.2         394.3           5.0    4.065648e-03  -1.671015e-04   2.034540e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R08       -390.2         394.3           5.0    6.059910e-04   1.550321e-05   3.030947e-05
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R09      -1340.2         694.3           5.0    1.770815e-01  -1.870423e-03   8.854566e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R10      -1190.2         594.3           5.0   -1.237358e-01   1.035878e-03   6.187004e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R11      -1090.2         594.3           5.0   -2.166084e-01   2.119645e-03   1.083094e-02
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R12       -990.2         594.3           5.0   -2.384728e-01   2.472404e-03   1.192428e-02
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R13       -890.2         594.3           5.0   -1.184357e-01   1.161313e-03   5.922070e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R14       -790.2         594.3           5.0   -5.184401e-02   2.709704e-04   2.592236e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R15       -690.2         594.3           5.0   -2.107527e-02   8.235996e-04   1.054568e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R16       -590.2         594.3           5.0   -1.025114e-02   4.140692e-04   5.129750e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R17       -490.2         594.3           5.0   -3.653778e-03   1.756483e-04   1.828999e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R18       -390.2         594.3           5.0   -1.661941e-03   4.831025e-05   8.313216e-05
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R19      -1190.2         794.3           5.0    3.020958e-02  -6.858957e-05   1.510483e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R20      -1090.2         794.3           5.0    1.968329e-01  -1.920192e-03   9.842115e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R21       -990.2         794.3           5.0    1.672189e-01  -1.231880e-03   8.361171e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R22       -890.2         794.3           5.0    1.245693e-01  -9.611774e-04   6.228651e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R23       -790.2         794.3           5.0    6.782566e-02  -1.209541e-03   3.391822e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R24       -690.2         794.3           5.0    2.041212e-02  -8.459069e-04   1.021482e-03
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R25       -590.2         794.3           5.0    7.030367e-03  -3.004957e-04   3.518393e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R26       -490.2         794.3           5.0    4.334302e-03  -2.196301e-04   2.169931e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R27       -390.2         794.3           5.0    1.424423e-03  -6.439300e-05   7.129388e-05
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R28       -290.2         794.3           5.0    3.006015e-03  -4.127671e-05   1.503149e-04
  1.024000e+01      -1290.2         394.3           5.0           B1F00T02R29          9.8         794.3           5.0    1.018803e-03  -8.149197e-05   5.110284e-05
  1.024000e+01        209.8         794.3           5.0           B1F00T03R00      -1290.2         394.3           5.0   -7.057877e-03   2.424439e-04   3.531020e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R01      -1190.2         394.3           5.0   -1.275744e-02   4.617987e-04   6.382900e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R02      -1090.2         394.3           5.0   -1.494629e-02   5.809926e-04   7.478790e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R03       -990.2         394.3           5.0   -2.708102e-02   9.893630e-04   1.354955e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R04       -890.2         394.3           5.0   -1.088112e-02   3.175096e-04   5.442874e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R05       -790.2         394.3           5.0   -7.093343e-03   2.350319e-04   3.548618e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R06       -690.2         394.3           5.0   -1.212010e-02   5.098850e-04   6.065412e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R07       -590.2         394.3           5.0   -5.460322e-03   2.230582e-04   2.732438e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R08       -490.2         394.3           5.0   -5.187131e-03   2.140351e-04   2.595772e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R09       -390.2         394.3           5.0   -4.549299e-03   1.220178e-04   2.275468e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R10       -290.2         394.3           5.0   -3.499167e-03   6.466376e-05   1.749882e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R11       -190.2         394.3           5.0   -1.336390e-02   4.279307e-06   6.681952e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R12          9.8         394.3           5.0   -9.069776e-03   3.218570e-04   4.537743e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R13        109.8         394.3           5.0   -3.245543e-02   1.091403e-03   1.623689e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R14        159.8         494.3           5.0   -2.192924e-01   3.829082e-03   1.096629e-02
  1.024000e+01        209.8         794.3           5.0           B1F00T03R15      -1340.2         694.3           5.0   -3.332446e-03   5.677066e-05   1.666465e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R16      -1190.2         594.3           5.0    6.105637e-03  -2.233537e-04   3.054861e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R17      -1090.2         594.3           5.0    1.826600e-02  -7.208362e-04   9.140108e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R18       -990.2         594.3           5.0    2.384522e-02  -8.841519e-04   1.193081e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R19       -890.2         594.3           5.0    1.524841e-02  -5.358741e-04   7.628912e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R20       -790.2         594.3           5.0    8.062625e-03  -2.534677e-04   4.033304e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R21       -690.2         594.3           5.0    9.508267e-03  -4.359822e-04   4.759128e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R22       -590.2         594.3           5.0    5.697562e-03  -2.432933e-04   2.851377e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R23       -490.2         594.3           5.0    4.619984e-03  -1.672996e-04   2.311506e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R24       -390.2         594.3           5.0    3.460165e-03  -9.241084e-05   1.730699e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R25       -290.2         594.3           5.0    4.302334e-03  -1.082265e-04   2.151847e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R26       -190.2         594.3           5.0    1.935632e-02  -2.569269e-04   9.679012e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R27        -90.2         594.3           5.0    3.529382e-02  -4.834427e-04   1.764857e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R28          9.8         594.3           5.0    4.501957e-02  -1.151169e-03   2.251714e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R29        109.8         594.3           5.0    1.767188e-01  -3.738372e-03   8.837919e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R30      -1290.2         794.3           5.0   -1.230657e-03   3.737688e-05   6.156123e-05
  1.024000e+01        209.8         794.3           5.0           B1F00T03R31      -1190.2         794.3           5.0   -3.154015e-03   9.480468e-05   1.577720e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R32      -1090.2         794.3           5.0   -2.218011e-02   8.203114e-04   1.109764e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R33       -990.2         794.3           5.0   -2.027769e-02   7.149629e-04   1.014515e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R34       -890.2         794.3           5.0   -1.817297e-02   6.412158e-04   9.092141e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R35       -790.2         794.3           5.0   -1.141354e-02   5.156037e-04   5.712591e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R36       -690.2         794.3           5.0   -7.673651e-03   3.637684e-04   3.841134e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R37       -590.2         794.3           5.0   -3.970718e-03   1.570482e-04   1.986911e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R38       -490.2         794.3           5.0   -3.996515e-03   1.591403e-04   1.999841e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R39       -390.2         794.3           5.0   -5.540129e-03   1.174401e-04   2.770687e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R40       -290.2         794.3           5.0   -4.529263e-03   1.843536e-04   2.266507e-04
  1.024000e+01        209.8         794.3           5.0           B1F00T03R41       -190.2         794.3           5.0   -7.284472e-02   1.798699e-03   3.643346e-03
  1.024000e+01        209.8         794.3           5.0           B1F00T03R42        -90.2         794.3           5.0   -2.191690e-01   4.817920e-03   1.096110e-02
  1.024000e+01        209.8         794.3           5.0           B1F00T03R43          9.8         794.3           5.0   -2.214001e-01   3.045847e-03   1.107105e-02
  1.024000e+01        209.8         794.3           5.0           B1F00T03R44        109.8         794.3           5.0   -4.668134e-01   2.603118e-03   2.334103e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R00      -1290.2         394.3           5.0   -3.648855e-02   6.319735e-04   1.824701e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R01      -1190.2         394.3           5.0   -1.061267e-01   1.665047e-03   5.306986e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R02      -1090.2         394.3           5.0   -1.522772e-01   2.031931e-03   7.614535e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R03       -990.2         394.3           5.0   -3.143796e-01   4.691490e-03   1.572073e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R04       -790.2         394.3           5.0    2.783265e-01  -1.607852e-03   1.391656e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R05       -690.2         394.3           5.0    9.615173e-02  -4.134757e-03   4.812029e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R06       -590.2         394.3           5.0    3.787645e-02  -1.356389e-03   1.895036e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R07       -490.2         394.3           5.0    1.487644e-02  -7.518801e-04   7.447716e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R08       -390.2         394.3           5.0    1.753499e-03  -7.359764e-05   8.775215e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R09       -290.2         394.3           5.0    7.291714e-04  -1.007549e-05   3.646205e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R10       -190.2         394.3           5.0    1.647377e-03  -4.401465e-05   8.239827e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R11        109.8         394.3           5.0    1.509317e-03  -7.769533e-05   7.556578e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R12        159.8         494.3           5.0   -5.395175e-03   2.521528e-04   2.700532e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R13      -1290.2         594.3           5.0    2.123881e-02  -3.000057e-04   1.062047e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R14      -1190.2         594.3           5.0    6.101013e-02  -8.462505e-04   3.050800e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R15      -1090.2         594.3           5.0    3.030031e-01  -3.573888e-03   1.515121e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R16       -990.2         594.3           5.0    1.138244e+00  -9.542387e-03   5.691418e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R17       -790.2         594.3           5.0   -7.818177e-01   4.039744e-03   3.909141e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R18       -690.2         594.3           5.0   -1.068332e-01   4.429766e-03   5.346250e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R19       -590.2         594.3           5.0   -4.416600e-02   1.859948e-03   2.210257e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R20       -490.2         594.3           5.0   -1.088266e-02   5.988789e-04   5.449563e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R21       -390.2         594.3           5.0   -2.862064e-03   5.177373e-05   1.431266e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R22       -190.2         594.3           5.0   -8.740092e-04  -5.293946e-06   4.370126e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R23        -90.2         594.3           5.0   -1.412304e-03   3.145330e-05   7.063270e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R24          9.8         594.3           5.0   -1.823763e-03   7.282139e-05   9.126081e-05
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R25        109.8         594.3           5.0   -5.743123e-03   2.621972e-04   2.874552e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R26      -1290.2         794.3           5.0   -6.998200e-03   8.467322e-05   3.499356e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R27      -1190.2         794.3           5.0   -2.216846e-02   2.764456e-04   1.108509e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R28      -1090.2         794.3           5.0   -1.940880e-01   2.931105e-03   9.705508e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R29       -990.2         794.3           5.0   -2.885139e-01   3.767593e-03   1.442692e-02
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R30       -790.2         794.3           5.0    1.726422e-01  -2.280542e-03   8.632864e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R31       -690.2         794.3           5.0    6.557796e-02  -2.687579e-03   3.281650e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R32       -590.2         794.3           5.0    2.303937e-02  -1.021207e-03   1.153100e-03
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R33       -490.2         794.3           5.0    1.269646e-02  -6.671957e-04   6.356989e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R34       -390.2         794.3           5.0    3.229892e-03  -9.987414e-05   1.615718e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R35       -290.2         794.3           5.0    3.298945e-03  -3.041247e-05   1.649543e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R36       -190.2         794.3           5.0    2.494308e-03  -1.301079e-04   1.248850e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R37        -90.2         794.3           5.0    7.550703e-03  -3.315180e-04   3.778988e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R38          9.8         794.3           5.0    5.490330e-03  -2.191384e-04   2.747351e-04
  1.024000e+01       -890.2         594.3           5.0           B1F00T04R39        109.8         794.3           5.0    7.384917e-03  -2.716033e-04   3.694955e-04
  1.024000e+01          9.8         594.3           5.0           B1F00T05R00      -1290.2         394.3           5.0   -8.486222e-03   2.946932e-04   4.245668e-04
  1.024000e+01          9.8         594.3           5.0           B1F00T05R01      -1190.2         394.3           5.0   -1.672706e-02   6.015032e-04   8.368936e-04
